id,activity_date,activity_hour,step_total,total_intensity,average_intensity
4020332650,2016-04-01,2016-04-01T02:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T03:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T04:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T05:00:00Z,19,1,0.016667
4020332650,2016-04-01,2016-04-01T06:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T07:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T08:00:00Z,101,4,0.066667
4020332650,2016-04-01,2016-04-01T09:00:00Z,0,0,0
4020332650,2016-04-01,2016-04-01T10:00:00Z,92,6,0.1
4020332650,2016-04-01,2016-04-01T11:00:00Z,534,21,0.35
4020332650,2016-04-01,2016-04-01T12:00:00Z,48,10,0.166667
4020332650,2016-04-01,2016-04-01T13:00:00Z,891,46,0.766667
4020332650,2016-04-01,2016-04-01T14:00:00Z,49,7,0.116667
4020332650,2016-04-01,2016-04-01T15:00:00Z,301,40,0.666667
4020332650,2016-04-01,2016-04-01T16:00:00Z,582,23,0.383333
4020332650,2016-04-01,2016-04-01T17:00:00Z,633,28,0.466667
4020332650,2016-04-01,2016-04-01T18:00:00Z,1101,42,0.7
4020332650,2016-04-01,2016-04-01T19:00:00Z,290,21,0.35
4020332650,2016-04-01,2016-04-01T20:00:00Z,315,19,0.316667
4020332650,2016-04-01,2016-04-01T21:00:00Z,107,8,0.133333
4020332650,2016-04-01,2016-04-01T22:00:00Z,188,7,0.116667
4020332650,2016-04-01,2016-04-01T23:00:00Z,4,1,0.016667
4020332650,2016-04-02,2016-04-02T00:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T01:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T02:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T03:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T04:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T05:00:00Z,103,6,0.1
4020332650,2016-04-02,2016-04-02T06:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T07:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T08:00:00Z,35,3,0.05
4020332650,2016-04-02,2016-04-02T09:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T10:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T11:00:00Z,271,14,0.233333
4020332650,2016-04-02,2016-04-02T12:00:00Z,244,12,0.2
4020332650,2016-04-02,2016-04-02T13:00:00Z,914,55,0.916667
4020332650,2016-04-02,2016-04-02T14:00:00Z,684,45,0.75
4020332650,2016-04-02,2016-04-02T15:00:00Z,577,21,0.35
4020332650,2016-04-02,2016-04-02T16:00:00Z,308,11,0.183333
4020332650,2016-04-02,2016-04-02T17:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T18:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T19:00:00Z,16,1,0.016667
4020332650,2016-04-02,2016-04-02T20:00:00Z,0,0,0
4020332650,2016-04-02,2016-04-02T21:00:00Z,249,12,0.2
4020332650,2016-04-02,2016-04-02T22:00:00Z,350,12,0.2
4020332650,2016-04-02,2016-04-02T23:00:00Z,526,9,0.15
4020332650,2016-04-03,2016-04-03T00:00:00Z,329,19,0.316667
4020332650,2016-04-03,2016-04-03T01:00:00Z,261,18,0.3
4020332650,2016-04-03,2016-04-03T02:00:00Z,64,3,0.05
4020332650,2016-04-03,2016-04-03T03:00:00Z,0,0,0
4020332650,2016-04-03,2016-04-03T04:00:00Z,0,0,0
4020332650,2016-04-03,2016-04-03T05:00:00Z,5,1,0.016667
4020332650,2016-04-03,2016-04-03T06:00:00Z,0,0,0
4020332650,2016-04-03,2016-04-03T07:00:00Z,0,0,0
4020332650,2016-04-03,2016-04-03T08:00:00Z,43,4,0.066667
4020332650,2016-04-03,2016-04-03T09:00:00Z,0,0,0
4020332650,2016-04-03,2016-04-03T10:00:00Z,241,13,0.216667
4020332650,2016-04-03,2016-04-03T11:00:00Z,469,14,0.233333
4020332650,2016-04-03,2016-04-03T12:00:00Z,156,9,0.15
4020332650,2016-04-03,2016-04-03T13:00:00Z,218,8,0.133333
4020332650,2016-04-03,2016-04-03T14:00:00Z,593,26,0.433333
4020332650,2016-04-03,2016-04-03T15:00:00Z,347,17,0.283333
4020332650,2016-04-03,2016-04-03T16:00:00Z,258,14,0.233333
4020332650,2016-04-03,2016-04-03T17:00:00Z,194,12,0.2
4020332650,2016-04-03,2016-04-03T18:00:00Z,635,22,0.366667
4020332650,2016-04-03,2016-04-03T19:00:00Z,484,28,0.466667
4020332650,2016-04-03,2016-04-03T20:00:00Z,305,10,0.166667
4020332650,2016-04-03,2016-04-03T21:00:00Z,275,11,0.183333
4020332650,2016-04-03,2016-04-03T22:00:00Z,141,10,0.166667
4020332650,2016-04-03,2016-04-03T23:00:00Z,1076,26,0.433333
4020332650,2016-04-04,2016-04-04T00:00:00Z,377,20,0.333333
4020332650,2016-04-04,2016-04-04T01:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T02:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T03:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T04:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T05:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T06:00:00Z,5,1,0.016667
4020332650,2016-04-04,2016-04-04T07:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T08:00:00Z,14,1,0.016667
4020332650,2016-04-04,2016-04-04T09:00:00Z,225,10,0.166667
4020332650,2016-04-04,2016-04-04T10:00:00Z,436,16,0.266667
4020332650,2016-04-04,2016-04-04T11:00:00Z,230,9,0.15
4020332650,2016-04-04,2016-04-04T12:00:00Z,239,8,0.133333
4020332650,2016-04-04,2016-04-04T13:00:00Z,222,10,0.166667
4020332650,2016-04-04,2016-04-04T14:00:00Z,158,8,0.133333
4020332650,2016-04-04,2016-04-04T15:00:00Z,489,16,0.266667
4020332650,2016-04-04,2016-04-04T16:00:00Z,1470,63,1.05
4020332650,2016-04-04,2016-04-04T17:00:00Z,1995,60,1
4020332650,2016-04-04,2016-04-04T18:00:00Z,473,23,0.383333
4020332650,2016-04-04,2016-04-04T19:00:00Z,96,4,0.066667
4020332650,2016-04-04,2016-04-04T20:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T21:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T22:00:00Z,0,0,0
4020332650,2016-04-04,2016-04-04T23:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T00:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T01:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T02:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T03:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T04:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T05:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T06:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T07:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T08:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T09:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T10:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T11:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T12:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T13:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T14:00:00Z,0,0,0
4020332650,2016-04-05,2016-04-05T15:00:00Z,432,17,0.283333
4020332650,2016-04-05,2016-04-05T16:00:00Z,774,40,0.666667
4020332650,2016-04-05,2016-04-05T17:00:00Z,200,12,0.2
4020332650,2016-04-05,2016-04-05T18:00:00Z,1592,42,0.7
4020332650,2016-04-05,2016-04-05T19:00:00Z,1658,33,0.55
4020332650,2016-04-05,2016-04-05T20:00:00Z,1320,38,0.633333
4020332650,2016-04-05,2016-04-05T21:00:00Z,292,9,0.15
4020332650,2016-04-05,2016-04-05T22:00:00Z,308,17,0.283333
4020332650,2016-04-05,2016-04-05T23:00:00Z,289,16,0.266667
4020332650,2016-04-06,2016-04-06T00:00:00Z,832,31,0.516667
4020332650,2016-04-06,2016-04-06T01:00:00Z,66,6,0.1
4020332650,2016-04-06,2016-04-06T02:00:00Z,109,7,0.116667
4020332650,2016-04-06,2016-04-06T03:00:00Z,0,0,0
4020332650,2016-04-06,2016-04-06T04:00:00Z,0,0,0
4020332650,2016-04-06,2016-04-06T05:00:00Z,0,0,0
4020332650,2016-04-06,2016-04-06T06:00:00Z,0,0,0
4020332650,2016-04-06,2016-04-06T07:00:00Z,115,6,0.1
4020332650,2016-04-06,2016-04-06T08:00:00Z,0,0,0
4020332650,2016-04-06,2016-04-06T09:00:00Z,35,2,0.033333
4020332650,2016-04-06,2016-04-06T10:00:00Z,346,10,0.166667
4020332650,2016-04-06,2016-04-06T11:00:00Z,119,7,0.116667
4020332650,2016-04-06,2016-04-06T12:00:00Z,354,16,0.266667
4020332650,2016-04-06,2016-04-06T13:00:00Z,564,20,0.333333
4020332650,2016-04-06,2016-04-06T14:00:00Z,254,12,0.2
4020332650,2016-04-06,2016-04-06T15:00:00Z,788,26,0.433333
4020332650,2016-04-06,2016-04-06T16:00:00Z,57,3,0.05
4020332650,2016-04-06,2016-04-06T17:00:00Z,1301,30,0.5
4020332650,2016-04-06,2016-04-06T18:00:00Z,1082,30,0.5
4020332650,2016-04-06,2016-04-06T19:00:00Z,207,12,0.2
4020332650,2016-04-06,2016-04-06T20:00:00Z,650,25,0.416667
4020332650,2016-04-06,2016-04-06T21:00:00Z,96,5,0.083333
4020332650,2016-04-06,2016-04-06T22:00:00Z,456,15,0.25
4020332650,2016-04-06,2016-04-06T23:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T00:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T01:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T02:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T03:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T04:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T05:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T06:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T07:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T08:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T09:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T10:00:00Z,66,7,0.116667
4020332650,2016-04-07,2016-04-07T11:00:00Z,391,22,0.366667
4020332650,2016-04-07,2016-04-07T12:00:00Z,376,15,0.25
4020332650,2016-04-07,2016-04-07T13:00:00Z,371,17,0.283333
4020332650,2016-04-07,2016-04-07T14:00:00Z,924,32,0.533333
4020332650,2016-04-07,2016-04-07T15:00:00Z,474,17,0.283333
4020332650,2016-04-07,2016-04-07T16:00:00Z,536,17,0.283333
4020332650,2016-04-07,2016-04-07T17:00:00Z,513,24,0.4
4020332650,2016-04-07,2016-04-07T18:00:00Z,648,23,0.383333
4020332650,2016-04-07,2016-04-07T19:00:00Z,879,31,0.516667
4020332650,2016-04-07,2016-04-07T20:00:00Z,1074,40,0.666667
4020332650,2016-04-07,2016-04-07T21:00:00Z,291,12,0.2
4020332650,2016-04-07,2016-04-07T22:00:00Z,0,0,0
4020332650,2016-04-07,2016-04-07T23:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T00:00:00Z,7,1,0.016667
4020332650,2016-04-08,2016-04-08T01:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T02:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T03:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T04:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T05:00:00Z,655,27,0.45
4020332650,2016-04-08,2016-04-08T06:00:00Z,138,10,0.166667
4020332650,2016-04-08,2016-04-08T07:00:00Z,761,27,0.45
4020332650,2016-04-08,2016-04-08T08:00:00Z,1193,44,0.733333
4020332650,2016-04-08,2016-04-08T09:00:00Z,189,6,0.1
4020332650,2016-04-08,2016-04-08T10:00:00Z,47,3,0.05
4020332650,2016-04-08,2016-04-08T11:00:00Z,41,5,0.083333
4020332650,2016-04-08,2016-04-08T12:00:00Z,497,8,0.133333
4020332650,2016-04-08,2016-04-08T13:00:00Z,1110,28,0.466667
4020332650,2016-04-08,2016-04-08T14:00:00Z,116,6,0.1
4020332650,2016-04-08,2016-04-08T15:00:00Z,1095,41,0.683333
4020332650,2016-04-08,2016-04-08T16:00:00Z,662,30,0.5
4020332650,2016-04-08,2016-04-08T17:00:00Z,1918,72,1.2
4020332650,2016-04-08,2016-04-08T18:00:00Z,758,25,0.416667
4020332650,2016-04-08,2016-04-08T19:00:00Z,451,29,0.483333
4020332650,2016-04-08,2016-04-08T20:00:00Z,51,2,0.033333
4020332650,2016-04-08,2016-04-08T21:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T22:00:00Z,0,0,0
4020332650,2016-04-08,2016-04-08T23:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T00:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T01:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T02:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T03:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T04:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T05:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T06:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T07:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T08:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T09:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T10:00:00Z,0,0,0
4020332650,2016-04-09,2016-04-09T11:00:00Z,188,7,0.116667
4020332650,2016-04-09,2016-04-09T12:00:00Z,500,18,0.3
4020332650,2016-04-09,2016-04-09T13:00:00Z,315,16,0.266667
4020332650,2016-04-09,2016-04-09T14:00:00Z,245,12,0.2
4020332650,2016-04-09,2016-04-09T15:00:00Z,934,39,0.65
4020332650,2016-04-09,2016-04-09T16:00:00Z,824,36,0.6
4020332650,2016-04-09,2016-04-09T17:00:00Z,1218,47,0.783333
4020332650,2016-04-09,2016-04-09T18:00:00Z,1874,58,0.966667
4020332650,2016-04-09,2016-04-09T19:00:00Z,363,22,0.366667
4020332650,2016-04-09,2016-04-09T20:00:00Z,432,20,0.333333
4020332650,2016-04-09,2016-04-09T21:00:00Z,808,30,0.5
4020332650,2016-04-09,2016-04-09T22:00:00Z,33,2,0.033333
4020332650,2016-04-09,2016-04-09T23:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T00:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T01:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T02:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T03:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T04:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T05:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T06:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T07:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T08:00:00Z,139,9,0.15
4020332650,2016-04-10,2016-04-10T09:00:00Z,817,25,0.416667
4020332650,2016-04-10,2016-04-10T10:00:00Z,1920,58,0.966667
4020332650,2016-04-10,2016-04-10T11:00:00Z,330,20,0.333333
4020332650,2016-04-10,2016-04-10T12:00:00Z,645,20,0.333333
4020332650,2016-04-10,2016-04-10T13:00:00Z,562,31,0.516667
4020332650,2016-04-10,2016-04-10T14:00:00Z,283,16,0.266667
4020332650,2016-04-10,2016-04-10T15:00:00Z,225,14,0.233333
4020332650,2016-04-10,2016-04-10T16:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T17:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T18:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T19:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T20:00:00Z,0,0,0
4020332650,2016-04-10,2016-04-10T21:00:00Z,65,4,0.066667
4020332650,2016-04-10,2016-04-10T22:00:00Z,108,8,0.133333
4020332650,2016-04-10,2016-04-10T23:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T00:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T01:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T02:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T03:00:00Z,38,5,0.083333
4020332650,2016-04-11,2016-04-11T04:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T05:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T06:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T07:00:00Z,102,7,0.116667
4020332650,2016-04-11,2016-04-11T08:00:00Z,10,1,0.016667
4020332650,2016-04-11,2016-04-11T09:00:00Z,185,10,0.166667
4020332650,2016-04-11,2016-04-11T10:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T11:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T12:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T13:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T14:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T15:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T16:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T17:00:00Z,429,18,0.3
4020332650,2016-04-11,2016-04-11T18:00:00Z,573,18,0.3
4020332650,2016-04-11,2016-04-11T19:00:00Z,448,17,0.283333
4020332650,2016-04-11,2016-04-11T20:00:00Z,987,31,0.516667
4020332650,2016-04-11,2016-04-11T21:00:00Z,157,7,0.116667
4020332650,2016-04-11,2016-04-11T22:00:00Z,0,0,0
4020332650,2016-04-11,2016-04-11T23:00:00Z,0,0,0
4020332650,2016-04-12,2016-04-12T00:00:00Z,0,0,0
4020332650,2016-04-12,2016-04-12T01:00:00Z,0,0,0
4020332650,2016-04-12,2016-04-12T02:00:00Z,0,0,0
4020332650,2016-04-12,2016-04-12T03:00:00Z,0,0,0
4020332650,2016-04-12,2016-04-12T04:00:00Z,8,1,0.016667
4057192912,2016-03-12,2016-03-12T00:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T01:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T02:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T03:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T04:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T05:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T06:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T07:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T08:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T09:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T10:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T11:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T12:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T13:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T14:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T15:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T16:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T17:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T18:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T19:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T20:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T21:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T22:00:00Z,0,0,0
4057192912,2016-03-12,2016-03-12T23:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T00:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T01:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T02:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T03:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T04:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T05:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T06:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T07:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T08:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T09:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T10:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T11:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T12:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T13:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T14:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T15:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T16:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T17:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T18:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T19:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T20:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T21:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T22:00:00Z,0,0,0
4057192912,2016-03-13,2016-03-13T23:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T00:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T01:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T02:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T03:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T04:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T05:00:00Z,2780,82,1.366667
4057192912,2016-03-14,2016-03-14T06:00:00Z,1314,39,0.65
4057192912,2016-03-14,2016-03-14T07:00:00Z,278,11,0.183333
4057192912,2016-03-14,2016-03-14T08:00:00Z,38,2,0.033333
4057192912,2016-03-14,2016-03-14T09:00:00Z,334,9,0.15
4057192912,2016-03-14,2016-03-14T10:00:00Z,264,9,0.15
4057192912,2016-03-14,2016-03-14T11:00:00Z,684,13,0.216667
4057192912,2016-03-14,2016-03-14T12:00:00Z,256,8,0.133333
4057192912,2016-03-14,2016-03-14T13:00:00Z,430,7,0.116667
4057192912,2016-03-14,2016-03-14T14:00:00Z,397,9,0.15
4057192912,2016-03-14,2016-03-14T15:00:00Z,109,4,0.066667
4057192912,2016-03-14,2016-03-14T16:00:00Z,543,11,0.183333
4057192912,2016-03-14,2016-03-14T17:00:00Z,129,3,0.05
4057192912,2016-03-14,2016-03-14T18:00:00Z,607,16,0.266667
4057192912,2016-03-14,2016-03-14T19:00:00Z,89,8,0.133333
4057192912,2016-03-14,2016-03-14T20:00:00Z,164,7,0.116667
4057192912,2016-03-14,2016-03-14T21:00:00Z,0,0,0
4057192912,2016-03-14,2016-03-14T22:00:00Z,17,1,0.016667
4057192912,2016-03-14,2016-03-14T23:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T00:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T01:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T02:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T03:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T04:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T05:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T06:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T07:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T08:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T09:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T10:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T11:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T12:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T13:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T14:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T15:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T16:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T17:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T18:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T19:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T20:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T21:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T22:00:00Z,0,0,0
4057192912,2016-03-15,2016-03-15T23:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T00:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T01:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T02:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T03:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T04:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T05:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T06:00:00Z,673,23,0.383333
4057192912,2016-03-16,2016-03-16T07:00:00Z,1449,47,0.783333
4057192912,2016-03-16,2016-03-16T08:00:00Z,17,1,0.016667
4057192912,2016-03-16,2016-03-16T09:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T10:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T11:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T12:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T13:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T14:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T15:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T16:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T17:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T18:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T19:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T20:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T21:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T22:00:00Z,0,0,0
4057192912,2016-03-16,2016-03-16T23:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T00:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T01:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T02:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T03:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T04:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T05:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T06:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T07:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T08:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T09:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T10:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T11:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T12:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T13:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T14:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T15:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T16:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T17:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T18:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T19:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T20:00:00Z,0,0,0
4057192912,2016-03-17,2016-03-17T21:00:00Z,0,0,0
